,Version,Current_Time,dt,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_warm,dT_warm,R_warm,dR_warm,PSI
80,0.1.1,80.0,0.05,33.99601706838022,33.98801642559087,33.979911586653664,33.97163357037064,33.963114147325875,33.954286194707436,33.9450841034085,33.935444249552354,33.92530554020559,33.91461003986568,33.90330368024032,33.89133705082322,33.87866626182728,33.86525386426234,33.851069804546405,33.83609238334377,33.82030918077518,33.8037179032995,33.78632710206004,33.7681567090024,33.74923833626656,33.72961528682131,33.70934223047221,33.68848450944507,33.6671170516467,33.645322887032094,33.62319128251599,33.60081553248743,33.578290463878,33.55570973537108,33.53316302812873,33.51073323883083,33.48849379355858,33.46650620215046,33.44481796661263,33.42346094401415,33.48482919499056,3.6145441283963466e-05,1.0101412842191593,-0.004405117431133476,
81,0.1.1,81.0,0.05,33.99592766981943,33.98774862264413,33.979466577237396,33.97101341612585,33.96232186919633,33.95332590240762,33.943961154096534,33.93416542925181,33.92387925952198,33.91304653337301,33.90161519667756,33.889538019103206,33.8767734160355,33.86328630956293,33.84904900549324,33.834042056786984,33.81825507759554,33.80168746676457,33.78434899574394,33.766260213877665,33.74745262454146,33.72796858896954,33.70786092113991,33.68719214684396,33.666033412889306,33.6444630478474,33.62256479316757,33.60042574189841,33.5781340405559,33.55577642660241,33.533435688274785,33.51118814392819,33.48910124363944,33.46723139583006,33.445622115784715,33.424302581245094,33.48545626900454,3.135370069884402e-05,1.0060286827917793,-0.004112601427380014,
82,0.1.1,82.0,0.05,33.99583934709359,33.98748409617332,33.97902719021138,33.97040146674373,33.961540697571415,33.9523800072934,33.9428563342748,33.932908942688826,33.92247999155369,33.91151516328883,33.89996435024164,33.887782392931314,33.8749298585187,33.861373842403474,33.84708877010898,33.83205717104631,33.816270390725336,33.799729203921025,33.78244428865083,33.764436520007784,33.74573704430757,33.72638709793847,33.706437541910056,33.6859480923652,33.664986239040175,33.64362585740335,33.62194553534419,33.6000266510045,33.577951253689434,33.5557998137372,33.53364891873333,33.511569001583496,33.489622189933236,33.46786036571302,33.44632351796863,33.425038461725556,33.48599521922987,2.6947511266683935e-05,1.0021716510784273,-0.003857031713351944,
83,0.1.1,83.0,0.05,33.99575222132179,33.987223205024826,33.97859400841092,33.96979850550276,33.96077158197611,33.951449579358695,33.94177077626464,33.93167591364472,33.92110876830012,33.910016775562916,33.89835169812732,33.88607033359671,33.87313524851227,33.85951552162817,33.845187474224,33.83013536058603,33.81435198777191,33.79783923075887,33.780608407425014,33.76268047786822,33.74408603461295,33.72486505448778,33.70506638945249,33.68474698234056,33.66397080412571,33.64280752151227,33.62133091681966,33.5996170955757,33.5777425301456,33.55578199925431,33.5338064925743,33.51188115589807,33.490063355192476,33.468400936644315,33.44693075450664,33.42567752927408,33.48645295210112,2.2886643562358702e-05,0.9985389449920774,-0.0036327060863499128,
84,0.1.1,84.0,0.05,33.995666401403845,33.986966270969276,33.97816755157535,33.96920522492075,33.960015351807904,33.950535537895334,33.94070543103657,33.93046725563153,33.91976638674176,33.90855196350312,33.896777537669585,33.88440174903487,33.87138901513824,33.85771021824712,33.84334336834281,33.82827421697728,33.81249679370799,33.79601383465576,33.77883707186418,33.760987352832096,33.742494562051,33.72339732073232,33.7037424471715,33.68358416826041,33.66298308228036,33.64200488390549,33.62071887381173,33.59919628680906,33.577508483315164,33.55572505856159,33.53391193149011,33.51212948025681,33.49043079314335,33.46886010218215,33.447451461843976,33.42622772684653,33.486835677983144,1.9136294101329554e-05,0.9951040053597779,-0.0034349396322994608,
85,0.1.1,85.0,0.05,33.9955819832124,33.986713576492754,33.97774827336835,33.96862222400411,33.95927271510822,33.949638653265,33.93966107450665,33.92928368411522,33.91845342808455,33.90712109463377,33.895241940725356,33.88277633481101,33.86969040314723,33.85595666316467,33.841554623750795,33.826471329145974,33.810701820712325,33.79424948936416,33.77712629118863,33.75935279993752,33.740958072784885,33.72197931009004,33.70246129586005,33.682455613039146,33.662019636424105,33.641215315560906,33.62010776996935,33.59876372894106,33.57724985738563,33.55563101717608,33.5339685196098,33.512318428473726,33.49072997441276,33.469244139623584,33.44789246728286,33.426696142698866,33.4871490019479,1.5666198237695995e-05,0.9918441459220162,-0.0032598594377617474,
86,0.1.1,86.0,0.05,33.995499049292505,33.98646536407127,33.97733656073922,33.968050008498835,33.9585442607219,33.94875955209949,33.93863831689656,33.92812573099659,33.91717027801144,33.905724336906786,33.893744785442,33.881193610358764,33.868038511816536,33.85425348623354,33.83981936864108,33.82472431310568,33.80896418793434,33.79254286146443,33.77547235444272,33.757772836471986,33.73947244685021,33.72060692437756,33.70121903631096,33.681357803463854,33.661077526247986,33.64043662491074,33.6194963159402,33.598319155131726,33.57696748564918,33.55550183607908,33.53397931851297,33.51245207970939,33.490965859092064,33.46955870556625,33.44825990085736,33.427089130420526,33.48739800017109,1.2449911159606587e-05,0.9887399008409403,-0.0031042450810758737,
87,0.1.1,87.0,0.05,33.995417668967725,33.98622183662657,33.97693273512659,33.96748899345851,33.957830462996384,33.94789872495656,33.93763761412082,33.9269937603336,33.91591714704967,33.904361683617324,33.89228578512829,33.87965295066228,33.86643232774212,33.85259924795027,33.838135716117584,33.823030833461885,33.807281133716025,33.790890810815576,33.77387181726872,33.75624381402036,33.73803395551422,33.71927649775444,33.70001222240437,33.680287676190844,33.66015423188648,33.63966698462937,33.61888350495692,33.59786247728419,33.57666225923276,33.555339402803064,33.53394718250488,33.51253417790055,33.49114295834115,33.469808915863005,33.44855928825363,33.427412408313614,33.487587284594795,9.464221185240263e-06,0.9857744969170597,-0.0029654039238806718,
88,0.1.1,88.0,0.05,33.99533789875775,33.98598315888152,33.97653705504667,33.9669395075163,33.95713168828419,33.94705653561807,33.93665928037283,33.92588798453716,33.914694090433365,33.90303297664278,33.890864514171504,33.87815361371874,33.86487075229305,33.85099246498937,33.836501785648146,33.82138861853165,33.805650022227915,33.7892903868767,33.77232148662287,33.754762391026574,33.736639222034036,33.71798474702155,33.698837803290736,33.67924255507085,33.659247590370825,33.63890487165401,33.618268560974165,33.597393746570646,33.57633510361981,33.55514552653465,33.533874773581964,33.51256816638887,33.49126538695269,33.46999941295763,33.44879562854426,33.42767114228787,33.487721057953515,6.6886679359612344e-06,0.9829334239953056,-0.002841072921754062,
89,0.1.1,89.0,0.05,33.995259783022924,33.98574945936605,33.97614971966717,33.96640179833608,33.956448202633794,33.94623323137205,33.93570350126544,33.92480848047674,33.91350102704867,33.901737927811084,33.88948043108524,33.876694764185274,33.86335262446706,33.84943163062971,33.834915719278406,33.81979547055008,33.804068346021054,33.78773882227683,33.77081840452306,33.75332550651396,33.73528518588751,33.71672872769645,33.697693073425214,33.67822009794889,33.65835574252946,33.63814901782144,33.617650896700546,33.59691312223947,33.57598696103213,33.554921936021394,33.5337645757548,33.512557218366815,33.49133690841761,33.47013442293764,33.44897345965102,33.42787001548214,33.487803160837615,4.105144205013289e-06,0.9802040831848444,-0.002729340810461167,
90,0.1.1,90.0,0.05,33.99518335476381,33.9855208328631,33.97577087303227,33.965876038809355,33.95578018017148,33.94542895376143,33.93477034703949,33.923755205095304,33.91233775720254,33.90047613833289,33.88813289885495,33.875275493632955,33.8618767398244,33.847915230978316,33.833375693683095,33.818249272128014,33.8025337256406,33.786233524639364,33.769359831572146,33.75193035533501,33.73396907038902,33.71550579527236,33.696575629357625,33.67721825139717,33.657477088458435,33.637398369064016,33.61703007947846,33.59642084686788,33.57561877724157,33.55467027942038,33.53361890854708,33.51250426368631,33.491360973736825,33.47021780414769,33.449096913812475,33.428013287109394,33.487837112138635,1.6975650510175912e-06,0.9775754971344099,-0.0026285860504344782,
91,0.1.1,91.0,0.05,33.99510863651668,33.985297343121886,33.9754006086674,33.965362333651676,33.95512771178452,33.944643749404584,33.93385978548444,33.92272801026146,33.91120397907069,33.899247116316545,33.88682120279055,33.87389483781784,33.86044186610301,33.8464417577567,33.83187992893063,33.816747989876355,33.801043907170104,33.78477206739058,33.767943230755,33.750574365138014,33.732688353509616,33.71431357108807,33.69548333232509,33.676235212101055,33.65661025004729,33.63665205154076,33.616405803423575,33.595917226660845,33.57523149174515,33.55439212547402,33.53343993958695,33.512412012506516,33.49134075499018,33.470253088828954,33.44916976485039,33.428104842486455,33.48782614396331,-5.484087662210869e-07,0.9750380701084538,-0.0025374270259561627,
92,0.1.1,92.0,0.05,33.995035641297974,33.98507902570209,33.97503897435045,33.964860726129125,33.95449081380842,33.943877580596,33.93297169432019,33.92172665668548,33.91009930376123,33.89805029243982,33.88554456611287,33.87255179135176,33.85904675604004,33.845009718288416,33.83042669466761,33.81528967591222,33.79959675836159,33.78335218007512,33.766566251832316,33.749255175116915,33.73144074167455,33.71314991227548,33.694414275825956,33.675269393837226,33.65575403933612,33.635909343414724,33.615777866584,33.59540261572214,33.57482603050298,33.55408896557314,33.53322969626794,33.5122829761941,33.49127917448859,33.47024351896008,33.44919546866065,33.42814823580098,33.487773231900505,-2.645603140294384e-06,0.9725833882838799,-0.0024546818245738677,
93,0.1.1,93.0,0.05,33.99496437356115,33.98486589084348,33.97468597688645,33.964371204712656,33.95386943649975,33.94313033547953,33.93210587287327,33.920750826800706,33.909023268989216,33.89688503388494,33.88430216350161,33.87124532011944,33.85769015785135,33.84361764321663,33.82901431428974,33.81387246780259,33.79819026384173,33.781971738548336,33.7652267165295,33.7479706165319,33.73022414629074,33.712012885299714,33.69336675747123,33.67431939916336,33.65490743170971,33.63516965124866,33.61514615214576,33.5948774034678,33.574403300634586,33.5537622163928,33.532990076495416,33.51211948583299,33.49117893018738,33.47019207724783,33.44917719807104,33.428146726855815,33.48768112136412,-4.605526819290162e-06,0.970204052690633,-0.0023793355932468785,
94,0.1.1,94.0,0.05,33.99489483013912,33.984657926282686,33.97434158676573,33.96389370951314,33.95326347214001,33.94240183765445,33.93126205294487,33.91980013656739,33.907975351396644,33.8957506566614,33.883093132823696,33.86997437175107,33.85637082375306,33.842264092386436,33.82764116755161,33.81249458737542,33.79682251975862,33.78062875530174,33.76392260463226,33.746718694939304,33.72903666275537,33.710900742656776,33.692339254511815,33.673383995088074,33.6540695431196,33.63443249019509,33.614510612915666,33.594342004537154,33.57396418661463,33.55341322287584,33.53272285855655,33.511923708651324,33.49104251792078,33.47010151403863,33.44911787298733,33.428103312788295,33.487552350607096,-6.438537851138904e-06,0.9678935388209169,-0.0023105138697161465,
95,0.1.1,95.0,0.05,33.99482700115213,33.984455099961004,33.974005742620434,33.96342813839537,33.95267276266743,33.9416918551273,33.930439908817796,33.91887414619637,33.90695497757849,33.89464643644869,33.88191658524713,33.868737884421655,33.85508751684934,33.84094765924728,33.82630569197367,33.81115433872788,33.79549172813626,33.77932137009448,33.76265204103919,33.74549757403965,33.72787655170452,33.709811902342594,33.69133040252842,33.672462092112234,33.65323961067263,33.63369746731788,33.61387125847143,33.5937968506981,33.573509547618286,33.553043261404305,33.53242971016491,33.511697662631214,33.49087225092205,33.46997437078174,33.44902018657681,33.428020755572796,33.48738927089867,-8.153985421444076e-06,0.9656460781253173,-0.002247460695599557,
96,0.1.1,96.0,0.05,33.994760870868205,33.984257362584785,33.973678355422315,33.96297435270486,33.95209710677368,33.94100010856314,33.92963906638634,33.91797236981866,33.905961533892345,33.893571618092295,33.88077161392865,33.86753479421436,33.8538390166592,33.83966697406538,33.825006383330795,33.80985010568436,33.79419619113141,33.77804784100203,33.76141328377998,33.74430556103672,33.72674222227492,33.708744929752726,33.69033897684654,33.67155272613414,33.65241697604342,33.632964267508726,33.61322814449218,33.59324238435037,33.57304021574796,33.552653543045395,33.53211219673658,33.511443229529576,33.49067027701626,33.46981300056292,33.44888662810154,33.42790160596558,33.487194064274036,-9.760331231589704e-06,0.9634565575686906,-0.0021895205566266895,
97,0.1.1,97.0,0.05,33.99469641850706,33.98406465001446,33.97335931238714,33.96253218256948,33.951536266433365,33.94032627882036,33.9288591114193,33.91709428414618,33.90499437513762,33.892525423882155,33.87965730144591,33.8663640412528,33.85262412351019,33.838420706181445,33.823741795445805,33.80858034889533,33.79293430533057,33.77680653594907,33.76020471298025,33.74314109339376,33.72563221716881,33.707698521713404,33.68936387630309,33.67065504279385,33.651601071264224,33.632232641562844,33.612581363878796,33.592679053315024,33.572556994935574,33.552245216793054,33.531771788957,33.51116216650777,33.49043859381038,33.46961958613838,33.448719502905455,33.42774822443341,33.48696875919838,-1.1265253782610786e-05,0.9613204341602426,-0.002136123408448043,
98,0.1.1,98.0,0.05,33.99463361898298,33.983876885468845,33.97304848056754,33.96210143175855,33.950989972857236,33.939670013775626,33.9280995969855,33.9162393361817,33.904052832194836,33.8915070607372,33.87857272612786,33.86522457477968,33.85144166198996,33.83720756550457,33.82251053946365,33.807343602720955,33.79170455618375,33.77559592476109,33.75902482073521,33.74200272687169,33.72454519932971,33.70667149238186,33.68840410904602,33.66976828390085,33.6507914065226,33.631502396058096,33.61193103934941,33.592107306662264,33.572060660361444,33.55181937275087,33.53140986969697,33.51085611654028,33.49017906215354,33.46939615582633,33.44852094997238,33.427562799512394,33.48671524443234,-1.2675738302192486e-05,0.9592336619662234,-0.002086772194019204,
99,0.1.1,99.0,0.05,33.99457244358455,33.98369398153993,33.97274571012933,33.9616818820985,33.95045793187694,33.93903093446111,33.927360050083635,33.91540695004301,33.903136218715204,33.890515726411074,33.87751696742009,33.864115357334036,33.85029048361453,33.83602630339689,33.82131128274388,33.806138472007,33.79050551263961,33.774414571746235,33.75787220184355,33.74088912473708,33.72347994005501,33.705662760786566,33.68745878009449,33.66889177564569,33.649987559660985,33.630773384746114,33.61127731725563,33.59152759138014,33.5715519582669,33.551377045220164,33.531027740333805,33.51052661774987,33.489893418097886,33.46914459755523,33.448292957402,33.42734736396828,33.48643528134078,-1.3998154577876677e-05,0.957192629554342,-0.0020410324118813605,
100,0.1.1,100.0,0.05,33.9945128605915,33.983515842019145,33.97245083731531,33.9612732974551,33.949939828781055,33.93840864054723,33.92663997752621,33.91459653297018,33.90224383694911,33.88955061482602,33.876489110407114,33.86303536815828,33.84916946884598,33.83487571307404,33.8201427474782,33.804963628831516,33.78933582202289,33.773261128803206,33.756745545346725,33.73979904803279,33.722435308388384,33.70467133980709,33.68652708042616,33.668024918343136,33.64918916712273,33.63004550121544,33.61062036241227,33.590940349726694,33.5710316060656,33.55091921566976,33.530626626530754,33.51017511179719,33.48958328355596,33.46886667131994,33.44803737609411,33.42710380906765,33.486130514849954,-1.5238324541400062e-05,0.9551941062135398,-0.001998523340802194,
101,0.1.1,101.0,0.05,33.99445483583019,33.9833423635408,33.97216368710724,33.96087542730004,33.94943533263007,33.937802715210765,33.925938871131535,33.913807480585064,33.901374982797755,33.88861092063254,33.875488249599094,33.86198360594753,33.848077528570315,33.8337546296224,33.81900370911661,33.80381780927984,33.78819420517825,33.77213432903985,33.75564362681584,33.738731346810674,33.721410261651165,33.703696326418424,33.68560827739154,33.66716717749342,33.648395916131655,33.62931867262833,33.60996035377158,33.59034601713845,33.570500292679526,33.550446815573984,33.530207683524026,33.50980295143575,33.48925017582111,33.468564020258015,33.447755931885155,33.4268338972197,33.48580248322726,-1.640158113467294e-05,0.9532351955836873,-0.0019589106298525394,
102,0.1.1,102.0,0.05,33.99439833317062,33.98317343705097,33.97188407560122,33.960488009885324,33.9489441000831,33.93721272943203,33.92525621227971,33.91303918147128,33.90052895016764,33.88769584308392,33.87451349207817,33.860959091037614,33.8470136051277,33.83266192971478,33.81789299466617,33.802699810288026,33.78707945189132,33.77103298088013,33.75456530132818,33.737684952232996,33.72040383698684,33.702736893047,33.684701706283256,33.66631807598035,33.647607537926135,33.62859285436661,33.60929748080322,33.58974502059323,33.56995867904244,33.54996072911163,33.52977200096283,33.50941140732888,33.48889551609353,33.46823818052598,33.447450236342995,33.42653927320774,33.48545262683227,-1.749281974952055e-05,0.9513132955450772,-0.001921900038610147,
103,0.1.1,103.0,0.05,33.99434331496822,33.98300894911229,33.97161181211421,33.960110775051525,33.9484657787718,33.936638245766666,33.92459147588827,33.91229102114005,33.899705034701874,33.886804589306195,33.8735639600883,33.85996086711485,33.84597667297213,33.83159653109057,33.81680948091193,33.80160848658278,33.78599041658923,33.76995596263264,33.75350949707672,33.73665886945648,33.71941514380624,33.701792279904545,33.68380676291232,33.66547718725234,33.64682380189718,33.627868025449565,33.60863194046612,33.58913777734445,33.56940739872593,33.54946179572372,33.52932060734427,33.50900167421272,33.48852063713404,33.46789059012872,33.44712179639474,33.42622147419543,33.485082295966485,-1.8516543289237576e-05,0.9494260634490246,-0.0018872320960525713,
104,0.1.1,104.0,0.05,33.99428974245427,33.982848783056184,33.971346701041526,33.959743446698,33.94800001025822,33.9360788216375,33.92394413386136,33.91156238544402,33.898902536956804,33.88593637703592,33.8726387931419,33.85898800251845,33.84496573902502,33.8305573918535,33.81575209259772,33.80054274773607,33.784926014315936,33.76890221749172,33.75247520955811,33.735652171220636,33.71844335703354,33.70086178818284,33.682922897063236,33.66464412935469,33.646044510503266,33.627144184609016,33.60796393467742,33.58852469395967,33.5688470586535,33.5489508125312,33.52885447408092,33.50857487647905,33.48812679015101,33.467522596833,33.44677202293629,33.425881938665434,33.484692757931334,-1.9476901757542465e-05,0.9475713858942214,-0.0018546775548031746,
105,0.1.1,105.0,0.05,33.99423757607897,33.98269281999451,33.97108854348497,33.95938574494309,33.947546432612874,33.93553401219089,33.923313658064544,33.910852663496726,33.898120765086304,33.8850904368908,33.87173714970833,33.858039591196835,33.843979842776584,33.829543509630206,33.81471980059542,33.79950155534544,33.78388521697384,33.76787074894093,33.75146149628789,33.734663992068505,33.717487711063974,33.69994477400723,33.682049606717804,33.66381855970071,33.64526949485443,33.62642134692542,33.60729366820059,33.587906165608814,33.56827823987569,33.54842853661599,33.528374519235975,33.508132073242066,33.48771515101109,33.46713546527729,33.44640223855074,33.425522014424786,33.48428520338879,-2.0377727127396385e-05,0.9457473523948892,-0.001824033499332245,
106,0.1.1,106.0,0.05,33.99418677581111,33.9825409397026,33.97083713867205,33.959037388002486,33.94710468264864,33.93500337275993,33.92269952287363,33.910161250151795,33.89735903709108,33.88426601423147,33.8708582085407,33.85711475337023,33.84301805618007,33.82855392062408,33.813711620084185,33.79848392034591,33.78286704981981,33.766860616529215,33.75046747199472,33.733693523135365,33.716547494354316,33.69904064305897,33.68118643295169,33.663000170485304,33.64449861087353,33.62569954094398,33.606621346887195,33.58728257555687,33.567701498385055,33.547895687170154,33.527881610956605,33.50767426294544,33.48728682585261,33.46673038337463,33.446013684444914,33.42514296579243,33.483860752106274,-2.1222564125622512e-05,0.943952232391851,-0.0017951200030381642,
107,0.1.1,107.0,0.05,33.994137301398325,33.98239302138565,33.970592285185504,33.958698093812465,33.94667439784438,33.934486460974895,33.92210120734316,33.90948754809096,33.89661668268428,33.883462370666024,33.87000116969094,33.856212635944665,33.84207948337687,33.82758769859279,33.81272660875552,33.79748890045531,33.78187058820237,33.7658709319903,33.74949230424937,33.7327400074467,33.71562204457594,33.69814884578803,33.68033295542077,33.66218868465781,33.64373173595702,33.624978806202094,33.60594717621804,33.58665429482469,33.56711736595508,33.547352947519315,33.52737657063453,33.50720238755947,33.48684285616977,33.4663084680919,33.4456075266977,33.42474598006753,33.48342045815679,-2.2014697474048717e-05,0.9421844551426517,-0.0017677772491992982,
108,0.1.1,108.0,0.05,33.99408911259178,33.98224894433956,33.97035378202196,33.95836758142374,33.94625521799005,33.933982838558244,33.92151819703633,33.908830969565926,33.89589304482004,33.88267878524357,33.869165255256505,33.855332412716216,33.84116326028409,33.826643953771715,33.81176386505577,33.79651559775213,33.7808949545257,33.7649008556777,33.74853520948718,33.73180273567278,33.714710744268295,33.69726887314731,33.67948878836517,33.66138385238277,33.64296876606812,33.62425919111024,33.60527136009781,33.58602168198733,33.56652635099005,33.54680096702635,33.52686017581852,33.50671733641157,33.486384223427365,33.46587077067783,33.44518486190136,33.42433217336412,33.48296531463578,-2.2757176050802743e-05,0.9404425920946551,-0.0017418630479966168,
109,0.1.1,109.0,0.05,33.9940421693388,33.98210858851726,33.970121429497134,33.95804557218973,33.945846786583246,33.933492072838725,33.92094998555483,33.908190937835194,33.89518748092677,33.88191455537757,33.868349709897004,33.85447328439875,33.840268554071365,33.82572183176176,33.81082252647427,33.79556315638296,33.77993931542581,33.76394959328876,33.747595449386715,33.73088104229249,33.713813016937344,33.69640025278768,33.67865357706795,33.660585447926806,33.64220961320528,33.62354075113671,33.60459409986482,33.58538508308509,33.56592893937664,33.546240362882315,33.526333162902496,33.50621994968868,33.48591185325768,33.465418281402606,33.44474672226628,33.42390259588623,33.482496257948505,-2.345283436362422e-05,0.9387253414097501,-0.001717250684905025,
110,0.1.1,110.0,0.05,33.99399643194683,33.981971835010164,33.96989503001412,33.95773179077173,33.945448752004516,33.93301373801669,33.9203960758037,33.9075668883325,33.89449936388251,33.881168997535354,33.867553801153925,33.85363447850408,33.83939456254939,33.82482051239617,33.80990176788285,33.7946307603954,33.77900287914435,33.76301639285292,33.746672327570174,33.72997430212386,33.71292832355013,33.695542545660736,33.677826994713875,33.65979326691795,33.64145420319657,33.622823547254214,33.603915593483485,33.58474483162663,33.56532559532949,33.545671721791166,33.52579622960935,33.50571102164532,33.48542661928526,33.46495193386347,33.44429408024977,33.42345823670701,33.48201417171496,-2.4104311677319856e-05,0.9370315143513182,-0.001693827058431907,
111,0.1.1,111.0,0.05,33.99395186122195,33.981838566454385,33.96967438870979,33.95742596598121,33.94506076849672,33.93254741620928,33.91985598102285,33.90695826960037,33.89382808276578,33.88044144772562,33.86677681960276,33.852815249098974,33.83854051348896,33.82393920859804,33.8090007999303,33.79371763169129,33.77808489308603,33.76210054196164,33.74576518659456,33.729081927183316,33.71205615938204,33.69469534298236,33.67700873960036,33.65900712393136,33.64070247377777,33.62210764461234,33.603236034891864,33.58410124866679,33.56471676222531,33.54509560155458,33.52525003728944,33.5051913035474,33.4849293466192,33.464472608904394,33.443827852762496,33.42300002810824,33.481519890333395,-2.4714069078157766e-05,0.9353600232992534,-0.0016714910520647663,
112,0.1.1,112.0,0.05,33.99390841858469,33.98170866736991,33.96945931399315,33.9571278314783,33.944682496971254,33.932092698302,33.91932922561389,33.906364544018466,33.89317304341163,33.87973126181238,33.86601807886284,33.852014876460686,33.83770566388647,33.82307716523799,33.80811886749393,33.792823028094524,33.777184641545965,33.761201365218255,33.74487340520549,33.7282033638394,33.71119605117809,33.69385826351598,33.67619853265858,33.658226850360734,33.63995437291733,33.62139311140487,33.60255561348127,33.583454642945206,33.564102863421304,33.54451253256354,33.52469521305033,33.50466150637803,33.48442081504796,33.463981138191365,33.443348904998594,33.42252884952831,33.48101420223853,-2.5284404743075586e-05,0.9337098711648224,-0.0016501521344309822,
113,0.1.1,113.0,0.05,33.993866066165765,33.981582024440755,33.969249617988446,33.95683712634329,33.9443136056622,33.93164918463031,33.91881534578805,33.90578518835339,33.89253366879923,33.87903781568003,33.865276915486945,33.85123266664871,33.836889299189046,33.82223365799949,33.80725524818929,33.79194624152778,33.77630144359414,33.76031822188871,33.74399639582788,33.72733809023047,33.71034755459416,33.693030951139136,33.67539611524841,33.65745229254069,33.63920985735675,33.62068001790567,33.6018745136879,33.582805311073535,33.56348430305479,33.54392301920255,33.524132351732945,33.50412230332901,33.48390176196774,33.463478307479974,33.4428580539304,33.42204553116178,33.48049785288645,-2.5817467604127843e-05,0.9320801420562788,-0.0016297291085436427,
114,0.1.1,114.0,0.05,33.9938247668843,33.98145852674303,33.96904511689433,33.956553595536576,33.9439537706468,33.931216485512685,33.918313890058165,33.905219694153615,33.89190939929435,33.878360505271644,33.86455268875041,33.85046795100917,33.83609073249088,33.821407992257825,33.80640925093821,33.791086596292,33.77543465110508,33.75945050373505,33.74313360227072,33.72648561391934,33.70951025188777,33.69221307266153,33.67460124719494,33.65668331008929,33.63846889133867,33.61996843565002,33.601192914679665,33.58215353776155,33.56286146682179,33.543327541172175,33.52356201774768,33.50357433209884,33.48337288507122,33.46296485960747,33.44235607150314,33.42155085724717,33.479971547493925,-2.631526962630915e-05,0.9304699930063833,-0.0016101490498954263,
115,0.1.1,115.0,0.05,33.99378448451045,33.981338065927325,33.96884563126944,33.95627699026105,33.943602676249455,33.93079422165416,33.91782441959539,33.90466756801085,33.89129969276753,33.87769874651957,33.86384478035603,33.8497200856248,33.83530930370973,33.82059950197739,33.80558021459447,33.79024344744275,33.774583646921236,33.75859763301551,33.74228449762524,33.72564546976019,33.70868374983162,33.691404315866116,33.67381370503838,33.65591977444413,33.637731445499156,33.61925843674214,33.60051099012397,33.58149959607381,33.562234722732995,33.54272655473535,33.52298474678254,33.50301819701557,33.482834844820935,33.462441497237805,33.441843687561146,33.4210455690764,33.47943595355708,-2.6779696842282874e-05,0.9288786466508014,-0.0015913463555818907,
116,0.1.1,116.0,0.05,33.99374518371449,33.9812205363611,33.96865098625384,33.95600706823931,33.94326001534409,33.93038202443753,33.91734650846887,33.90412833170629,33.8907040246059,33.87705197518527,33.86315259406991,33.84898845072251,33.834544378751836,33.819807548630706,33.80476750662634,33.78941617925794,33.773747843139844,33.7577590606363,33.74144858233758,33.724817217956264,33.707867677825874,33.6906043877486,33.67303328047273,33.655161567568655,33.636997495903145,33.61855009327141,33.59982890802388,33.58084374771003,33.56160442184616,33.54212049389259,33.52240104739459,33.50245447100127,33.48228826672859,33.461908885384425,33.44132159253305,33.42053036775415,33.47889170317122,-2.721251929287405e-05,0.9273053847344244,-0.0015732619163770778,
117,0.1.1,117.0,0.05,33.99370683010411,33.981105835236335,33.96846101173441,33.95574359391681,33.942925489568594,33.92997953611735,33.9168797437846,33.903601522258455,33.89012188763501,33.87641964662304,33.86247555530037,33.84827245004806,33.833795348671615,33.81903152014235,33.803970521854566,33.788604203791,33.77292667951358,33.75693426444184,33.74062538243936,33.72400044228879,33.707061686188105,33.68981301293314,33.67225977895142,33.65440858080824,33.63626702320523,33.617843476823,33.599146830612256,33.58018624330328,33.560970898974325,33.541509771490595,33.521811402494265,33.50188369739262,33.481733743458854,33.461367653733156,33.440790439900304,33.420005916732755,33.47833939517124,-2.7615399999092462e-05,0.925749542343496,-0.0015558423909283192,
118,0.1.1,118.0,0.05,33.993669390251476,33.980993862646955,33.968275542461846,33.955486338601006,33.94259880946311,33.92958640993033,33.916423725738035,33.90308669188724,33.88955279196446,33.87580123548066,33.86181311063154,33.84757151021683,33.833061628831764,33.81827082985956,33.80318868124422,33.78780695950454,33.77211962195591,33.75612274763073,33.73981444792098,33.72319474849984,33.706265444602046,33.68902993224488,33.67149301844069,33.653660713878175,33.63554001191992,33.61713865806991,33.59846491429482,33.57952732273126,33.560334473369444,33.54089478026903,33.521216270731856,33.50130639163078,33.481171836774685,33.46081839878462,33.440250848470676,33.41947284414529,33.477779597109674,-2.7989903078307067e-05,0.9242105027716434,-0.0015390395718526406,
119,0.1.1,119.0,0.05,33.99363283171132,33.980884521640014,33.96809441812558,33.955235080545165,33.94227969454294,33.92920231013395,33.915978067592945,33.902583407906796,33.88899626477003,33.87519623534807,33.86116472732064,33.84688508004761,33.83234265806829,33.81752491555114,33.802421430748744,33.78702390997931,33.7713261611433,33.755324037287025,33.73901535123416,33.72239976281368,33.70547864070845,33.68825490142223,33.67073282830419,33.652917873968,33.63481644978784,33.616435706435546,33.59778330963433,33.57886721543659,33.55969544938163,33.54027589384897,33.52061608779385,33.50072304283232,33.48060307933893,33.460261685833686,33.43970340447563,33.41893174495629,33.477212847088055,-2.833750108095501e-05,0.9226876929654395,-0.0015228098062038953,
