,Version,Current_Time,dt,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_warm,dT_warm,R_warm,dR_warm,PSI,T_core,T_db,T_r,q_total_irradiance,q_irradiance_0,q_irradiance_1,q_irradiance_2,q_irradiance_3,q_irradiance_4,q_irradiance_5,q_irradiance_6,q_irradiance_7,q_irradiance_8,q_irradiance_9,q_irradiance_10,q_irradiance_11,q_irradiance_12,q_irradiance_13,q_irradiance_14,q_irradiance_15,q_irradiance_16,q_irradiance_17,q_irradiance_18,q_irradiance_19,q_irradiance_20,q_irradiance_21,q_irradiance_22,q_irradiance_23,q_irradiance_24,q_irradiance_25,q_irradiance_26,q_irradiance_27,q_irradiance_28,q_irradiance_29,q_irradiance_30,q_irradiance_31,q_irradiance_32,q_irradiance_33,q_irradiance_34,q_irradiance_35
293,0.1.1,293.0,0.05,33.98311555607049,33.94933447984676,33.915516865733146,33.88163844575626,33.847675087660384,33.813602848770785,33.7793980294342,33.74503722591755,33.71049738264682,33.67575584366955,33.64079040322614,33.605579355317325,33.570101542156884,33.534336401401696,33.49826401205367,33.461865138930925,33.425121275609065,33.3880146857365,33.35052844263159,33.31264646707297,33.274353563198765,33.2356354524342,33.19647880537188,33.15687127153336,33.11680150694531,33.076259199468666,33.03523509182397,32.993721002261324,32.95170984282872,32.909195635197655,32.866173524010726,32.82263978772116,32.778591846899985,32.73402826999225,32.68894877650931,32.64335423764998,32.77116458408203,-6.6827882381304e-05,-0.07484722826706047,0.0004330510370209595,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.1.1,294.0,0.05,33.983084147718536,33.949240324893886,33.9153601743319,33.88141956764027,33.84739451136459,33.813261200542094,33.77899607183513,33.74457585612586,33.70997763045485,33.675178869187725,33.64015749429578,33.604891924638345,33.56936112413687,33.533544648733255,33.49742269202769,33.460976129493865,33.42418656117308,33.387036352751664,33.34950867493004,33.31158754099537,33.27325784251385,33.23450538306283,33.195316909927236,33.15568014368949,33.11558380564666,33.075017642993394,33.0339724517144,32.99244009713504,32.95041353208417,32.90788681262837,32.86485511134239,32.821314728086044,32.77726309826333,32.732698798545385,32.68762155004422,32.642032218930325,32.76983571497701,-6.644345525081974e-05,-0.0744166698809181,0.0004305583861423795,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.1.1,295.0,0.05,33.98305292001631,33.94914671148739,33.91520438416625,33.88120194843962,33.84711554885677,33.812921517375564,33.778596426190546,33.74411714002535,33.70946086777278,33.67460521336729,33.639528225776566,33.60420844800039,33.568624964967746,33.532757450224956,33.49658621131095,33.46009223371801,33.42325722334012,33.38606364731383,33.34849477316064,33.31053470614315,33.27216842475174,33.23338181424222,33.19416169814957,33.15449586770721,33.11437310910596,33.073783228531774,33.032717074926,32.991166560417454,32.94912467838033,32.90658551907757,32.86354428285465,32.819997290854204,32.775941993227434,32.731376974823874,32.686301958346874,32.64071780496748,32.76851449016018,-6.606124084171939e-05,-0.07398858974272571,0.00042808013819238544,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.1.1,296.0,0.05,33.98302187192585,33.94905363651566,33.91504949005777,33.88098558092049,33.84683819086375,33.81258378797917,33.77819907921451,33.743661062365554,33.70894707741934,33.674034857134195,33.638902576743874,33.60352890267462,33.567893040166815,33.53197477969455,33.49575454207975,33.45921342220001,33.422333231192475,33.385096537059695,33.34748670358647,33.309487927480895,33.27108527365655,33.232264708576864,33.19301313158717,33.153318404164374,33.1131693770187,33.072555914986964,33.03146891966153,32.98990034970443,32.947843238801056,32.905291711213174,32.86224099489655,32.81868743215364,32.77462848779752,32.73006275480884,32.68498995747294,32.639410951990214,32.76720086563274,-6.568122637204966e-05,-0.07356297353669561,0.0004256162060300994,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.1.1,297.0,0.05,33.98299100241507,33.94896109688478,33.91489548685753,33.88077045789032,33.846562428165235,33.81224800112523,33.777804017696795,33.74320760798291,33.70843624231121,33.673467781523186,33.6382805263925,33.60285326606199,33.56716532539132,33.53119661110955,33.49492765666965,33.458339665704855,33.421414553989585,33.38413498981147,33.34648443266413,33.30844717017429,33.270008353180664,33.23115402888617,33.19187117200942,33.1521477138657,33.11197256931246,33.07133566149895,33.0302279443647,32.988641422836366,32.946569170677776,32.90400534595319,32.86094520406916,32.817385108365684,32.77332253823297,32.728756094735694,32.68368550373198,32.638111616480195,32.76589479765009,-6.530339913233263e-05,-0.07313980702821254,0.0004231665084830638,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.1.1,298.0,0.05,33.98296031045778,33.94886908951843,33.91474236944592,33.88055657219751,33.84628825159342,33.81191414565006,33.777411228502494,33.74275676180039,33.7079283454626,33.672903967677286,33.637662054036106,33.60218151569264,33.56644179643768,33.53042291858636,33.49410552757453,33.45747093516503,33.420501161167074,33.38317897357592,33.345487927042726,33.30741239958904,33.26893762748354,33.23004973820329,33.19073578140562,33.150983757841466,33.1107826461455,33.07012242744305,33.02899410771872,32.98738973789676,32.94530243158808,32.902726380464266,32.85965686722408,32.816090276123525,32.77202410104572,32.72745695109263,32.68238855368596,32.6368197551705,32.76459624272021,-6.492774649409227e-05,-0.07271907607338333,0.00042073095482920986,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.1.1,299.0,0.05,33.98292979503364,33.948777611357855,33.914590132732485,33.880343916731206,33.84601565203279,33.8115822104536,33.77702069857163,33.742308508826966,33.70742336998461,33.672343396847175,33.6370471391065,33.60151362922509,33.565722429240715,33.52965367638949,33.49328812744571,33.45660720167941,33.41959302233571,33.38222845654327,33.344497153562735,33.306383581289694,33.267873060930576,33.228951799773895,33.1896069219837,33.14982649734624,33.10959956790559,33.068916172428686,33.02776736864497,32.986145253210836,32.94404297935428,32.901454772160164,32.858375941461915,32.81480289231073,32.77073313299889,32.726165280619114,32.68109906414767,32.63553532504406,32.76330515760226,-6.455425589741992e-05,-0.0723007666051103,0.00041830946827303706,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.1.1,300.0,0.05,33.98289945512813,33.9486866593617,33.91443877165581,33.88013248442109,33.84574462041978,33.81125218449913,33.77663241491872,33.74186283415715,33.7069212990848,33.67178605039065,33.636435761153,33.60084958444559,33.565007199872866,33.528888858930706,33.49247542909112,33.45574843651256,33.4186901072805,33.38128340708622,33.34351207925494,33.305360681038586,33.26681461809191,33.22786017705495,33.18848455616899,33.148675893857565,33.10842329520851,33.06771685629792,33.02654768630154,32.984907927344054,32.942790772041896,32.900190478700374,32.85710238413089,32.81352291405975,32.76944959110516,32.72488104030445,32.67981699217937,32.63425828333227,32.76202149930504,-6.418291486092187e-05,-0.0718848646442325,0.0004159019608778042,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.1.1,301.0,0.05,33.98286928973249,33.94859623050597,33.91428828118333,33.879922268237195,33.845475147742555,33.8109240568129,33.77624636463239,33.74141972297057,33.70642211606662,33.67123190977201,33.63582789984189,33.60018935926744,33.5642960845435,33.528128440768285,33.49166740547445,33.45489461109363,33.417792385959665,33.380343793758875,33.342532671339356,33.30434366479464,33.26576226374125,33.22677483371349,33.18736864660293,33.14753190907468,33.10725378889683,33.066524439124144,33.025335020081904,32.98367771910076,32.94154576795834,32.89893345798863,32.855836152825304,32.81225029875044,32.7681734326254,32.72360418738623,32.67854229509117,32.63298858751346,32.76074522508554,-6.381371097496924e-05,-0.07147135629196555,0.0004135083522669447,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.1.1,302.0,0.05,33.98283929784375,33.94850632178393,33.91413865631121,33.87971326118963,33.845207225040696,33.81059781648377,33.775862534874996,33.7409791605315,33.70592580432893,33.670680956561476,33.635223534955635,33.59953293173026,33.56358905959812,33.52737239660614,33.49086402971423,33.454045697015566,33.416899828503695,33.37940958529578,33.34155889722419,33.303332498712315,33.26471596285478,33.22569573362551,33.18625915614189,33.14639450491727,33.106091010038604,33.06533888121074,33.02412932961353,32.98245458752281,32.94030792565143,32.89768366817152,32.854577205384196,32.81098500400865,32.766904615067176,32.72233467934891,32.67727493043967,32.63172619531142,32.75947629244747,-6.34466319038296e-05,-0.07106022773228915,0.00041112855967639916,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.1.1,303.0,0.05,33.98280947846463,33.948416930205966,33.91398989206413,33.87950545632841,33.84494084340491,33.81027345266292,33.77548091288217,33.740541132188355,33.7054323473654,33.67013317243463,33.63462264639235,33.59888027999932,33.562886101517634,33.526620701293034,33.49006527508303,33.453201666034126,33.416012405214396,33.378480750610876,33.34059072450471,33.30232714914045,33.263675680609886,33.224622840874616,33.18515604785588,33.14526364352415,33.10493491992601,33.06416014308976,33.02293057475652,32.9812384918881,32.939077203908006,32.89644106763701,32.853325499889806,32.809726987704735,32.76564309618329,32.72107247392234,32.67601485602649,32.630471064694035,32.758214659139796,-6.308166538353533e-05,-0.07065146522955956,0.00040876250272958714,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.1.1,304.0,0.05,33.98277983060356,33.94832805279956,33.91384198349518,33.879298846743225,33.84467599397679,33.80995095456347,33.77510148596252,33.74010562337333,33.70494172876412,33.66958853917183,33.63402521416515,33.59823138236482,33.56218718691757,33.525873329821806,33.48927111500653,33.452362490066974,33.41513008656389,33.377557258796465,33.33962812096228,33.30132758262123,33.26264138238414,33.22355611975101,33.18405928502736,33.14413928725205,33.10378548007411,33.06298818552057,33.02173871560229,32.98002939170933,32.93785356175256,32.89520561501307,32.85208099466619,32.808476207952125,32.764388833970344,32.719817529080366,32.67476202989675,32.62922315387172,32.756960283155344,-6.271879922259416e-05,-0.07024505512930546,0.0004064101002541065,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.1.1,305.0,0.05,33.98275035327462,33.94823968660914,33.91369492568574,33.87909342556324,33.844412667948546,33.80963031146019,33.77472424149715,33.73967261960183,33.704453932206974,33.669047038657666,33.63343121840148,33.59758621724127,33.56149229254739,33.525130257328556,33.48848152306278,33.45152814119285,33.41425284319374,33.37663907912229,33.33867105456326,33.30033376588897,33.26161303375406,33.22249553475016,33.182968831150006,33.14302139867432,33.10264265221951,33.06182296948853,33.02055371247215,32.97882724673248,32.93663695844579,32.89397726916626,32.850843648277774,32.807232623105904,32.76314178666728,32.71856980303929,32.67351641033773,32.627982421296124,32.75571312272928,-6.235802130305501e-05,-0.06984098385942161,0.00040407126988384334,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.1.1,306.0,0.05,33.98272104549753,33.948151828696055,33.91354871374525,33.878889185956865,33.8441508565627,33.80931151268912,33.774349166939274,33.73924210647214,33.7039689414692,33.66850865288035,33.63284063934256,33.59694476316671,33.56080139528972,33.52439145909185,33.48769647298123,33.450698591650564,33.413380645913904,33.375726181034466,33.33771949345794,33.299345665869204,33.260590600494076,33.22144105057174,33.18188464992751,33.141909940579716,33.10150639831915,33.06066445620375,33.01937552591604,32.977632016935544,32.935427353483256,32.892755989200325,32.84961341952802,32.80599619176141,32.76190191275401,32.717329254256555,32.672277955877426,32.62674882565863,32.75447313633777,-6.199931957553418e-05,-0.06943923792459827,0.00040174593482333876,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.1.1,307.0,0.05,33.98269190629761,33.948064476138406,33.913403342811094,33.87868612113155,33.84389055111182,33.80899454764731,33.77397624981389,33.73881406966486,33.70348674041885,33.66797336393117,33.63225345734269,33.596306998802135,33.56011447215962,33.523656910531926,33.486915938642,33.449873813838195,33.41251346570186,33.37481853415448,33.33677340597956,33.29836324967743,33.25957404857531,33.220392632118426,33.1808067052724,33.14080487597117,33.100376680548976,33.059512607099705,33.01820411671121,32.97644366252719,32.93422470659403,32.89154173445481,32.84839026745794,32.80476687275278,32.76066917094997,32.71609584142928,32.67104662528308,32.62552232588895,32.75324028269652,-6.164268206276802e-05,-0.06903980391030018,0.00039943401429809455,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.1.1,308.0,0.05,33.98266293470575,33.94797762603101,33.91325880804845,33.87848422433357,33.84363174293826,33.80867940579235,33.77360547771729,33.73838849494251,33.70300731301625,33.66744115400391,33.63166965286866,33.5956729029307,33.55943150030381,33.5229265872099,33.48613989407492,33.44905378031212,33.41165127370163,33.37391610827828,33.33583276064323,33.29738648461813,33.25856334416452,33.219350244494684,33.17973496130477,33.13970616806449,33.0992534613027,33.05836738383201,33.01703944586083,32.97526214394536,32.93302897773928,32.8903344645037,32.847174151344745,32.8035446251516,32.75944352021268,32.714869523492816,32.669822377559825,32.62430288115376,32.75201452075937,-6.128809685748139e-05,-0.06864266848037914,0.0003971354299210361,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.1.1,309.0,0.05,33.982634129758374,33.94789127548528,33.913115104650146,33.87828348884781,33.84337442343387,33.80836607664219,33.77323683831676,33.7379653681491,33.702530643313565,33.66691200539431,33.631089206499105,33.59504245445716,33.55875245700002,33.522200464826994,33.48536831345881,33.4482384637862,33.41079404122284,33.373018873375166,33.33489752614487,33.29641533818364,33.25755845362292,33.21831385300568,33.178669382351124,33.138613780287216,33.09813670319051,33.05722874827707,33.01588147459273,32.97408742185597,32.93184012711098,32.889134139154024,32.84596503070045,32.802329408265486,32.7582249197364,32.71365025961941,32.66860517194927,32.623090450855244,32.7507958097169,-6.093555212345337e-05,-0.06824781837826777,0.00039485010211137705,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.1.1,310.0,0.05,33.98260549049741,33.947805421629155,33.912972227836484,33.87808390799757,33.84311858403976,33.80805454977473,33.77287031935013,33.73754467520963,33.70205671545424,33.66638590049947,33.63051209892391,33.59441563240708,33.55807731965618,33.521478519223756,33.48460117112056,33.447427837130824,33.40994173973983,33.37212679958694,33.333967671360284,33.29544977805312,33.25655934350514,33.217283423156125,33.177609932943255,33.13752767627735,33.09702636903789,33.05609666253086,33.014730164358106,32.97291945715159,32.93065811513053,32.88794071844452,32.84476286527054,32.80112118163668,32.75701332895074,32.7124380092168,32.6673949679281,32.62188499462979,32.74958410899509,-6.0585036090543555e-05,-0.06785524042140878,0.000392577956858986,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.1.1,311.0,0.05,33.98257701597029,33.947720061607,33.912830172855124,33.87788547514433,33.84286421624598,33.8077448148275,33.77250590862544,33.73712640212968,33.701585513672505,33.66586282181732,33.629938310943594,33.59379241592626,33.557406065809744,33.520760726379265,33.48383844153436,33.44662187337209,33.40909434089067,33.37123985722685,33.33304316534405,33.29448977209148,33.255565980558075,33.216258920649096,33.17655657781696,33.13644781988217,33.09592242188431,33.05497108890762,33.01358547683017,32.97175821095011,32.929482902447376,32.886754162644266,32.84356761503257,32.799919905040774,32.75580870751926,32.711232731926785,32.66619172520672,32.62068647234654,32.748379378253844,-6.023653706215271e-05,-0.06746492150961103,0.000390318911797749,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.1.1,312.0,0.05,33.982548705229874,33.94763519257952,33.91268893498091,33.87768818368756,33.84261131159129,33.807436861497344,33.77214359402048,33.73671053499497,33.70111702229289,33.665342751946035,33.6293678234687,33.59317278428005,33.55673867312696,33.520047062410384,33.483080099320816,33.4458205456909,33.408251816476266,33.37035801677864,33.33212397732854,33.29353528834832,33.25457833171982,33.21524031138493,33.17550928191095,33.13537417515701,33.094824824982005,33.05385198993861,33.01244737390293,32.97060364459342,32.9283144499378,32.88557443225133,32.84237924019478,32.7987255384852,32.75461101533809,32.71003438762394,32.66499540372792,32.61949484410614,32.74718157738574,-5.9890043405275153e-05,-0.06707684861390817,0.0003880728957028623,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0.1.1,313.0,0.05,33.982520557334446,33.94755081172367,33.91254850951572,33.87749202706453,33.8423598616629,33.80713067954009,33.77178336348247,33.73629705997088,33.7006512257297,33.6648256735835,33.62880061751913,33.592556716852606,33.55607511940211,33.51933750357093,33.48232611924616,33.44502382742207,33.40741413845944,33.369481248895596,33.331210076722925,33.292586295056886,33.25359636411856,33.214227561460106,33.17446801036563,33.134306706364086,33.09373354179479,33.052739328370855,33.01131581768986,32.96945571964616,32.92715271870349,32.8844014879915,32.84119770119482,32.797538042208004,32.753420212534614,32.70884293641419,32.66380596366543,32.61831007023924,32.745990666514544,-5.954554355973585e-05,-0.06669100878690415,0.00038583982700401975,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.1.1,314.0,0.05,33.98249257134769,33.94746691623256,33.91240889178833,33.87729699875003,33.842109858096144,33.80682625877021,33.77142520502763,33.735885963302046,33.70018810848655,33.66431156952675,33.62823667422363,33.59194419314633,33.55541538255689,33.518632026251005,33.48157647622148,33.44423169205353,33.406581278964005,33.36860952439957,33.33030143311211,33.291642760632996,33.252620045071474,33.21322063716606,33.17343272852197,33.133245377971235,33.09264853599678,33.05163306716587,33.010190770522655,32.96831439789439,32.925997670070274,32.88323529081682,32.84002295869839,32.79635737667644,32.75223625946609,32.707658338633486,32.66262336542261,32.617132111305246,32.744806605993986,-5.920302602788752e-05,-0.06630738915123402,0.00038361963567012936,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.1.1,315.0,0.05,33.98246474633863,33.94738350331533,33.91227007715425,33.877103092256256,33.84186129257429,33.806523589060525,33.77106910674088,33.735477231311904,33.69972765515583,33.66380042267142,33.627675974819084,33.59133519278113,33.554759440639565,33.51793060697613,33.480831145301785,33.443444113225375,33.40575321027388,33.367742814280035,33.32939801625583,33.290704653674055,33.25164934208366,33.212219504988155,33.17240340192038,33.13219015465085,33.09156977147122,33.05053316949846,33.00907219494995,32.96717964134427,32.92484926558683,32.882075801904456,32.83885497359787,32.79518350258563,32.75105911671829,32.70648055484642,32.66144756963116,32.615960928090956,32.74362935640631,-5.88624793838477e-05,-0.06592597690990942,0.00038141224132459683,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.1.1,316.0,0.05,33.98243708138163,33.94730057019717,33.912132060995596,33.87691030113253,33.84161415682823,33.80622266034185,33.77071505677535,33.73507085040227,33.69926985041828,33.66329221601121,33.62711850064999,33.59072969549383,33.554107271824385,33.51723322240654,33.48009010168531,33.44266106472905,33.40492990483213,33.36688108969312,33.32849979608755,33.28977194295793,33.25068422284708,33.21122413160449,33.17137999629947,33.1311410012786,33.090497212309266,33.04943959875546,33.00796005373609,32.96605141222087,32.92370746702335,32.880922982655214,32.837693707011034,32.79401638085726,32.74988874510421,32.70530954584497,32.66027853714967,32.61479648160922,32.742458878561,-5.852389226532751e-05,-0.0655467593371668,0.00037921757274261836,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.1.1,317.0,0.05,33.982409575556375,33.947218114119124,33.91199483872092,33.87671861896513,33.84136844263619,33.805923462602706,33.77036304335206,33.73466680705288,33.69881467904239,33.66278693263725,33.62656423316781,33.590127681137446,33.55345885441078,33.51653984933643,33.47935332071266,33.44188252050652,33.40411133524013,33.36602432196067,33.32760674271357,33.288844597442036,33.24972465523948,33.210234483884854,33.170362477595035,33.13009788293229,33.08943082280876,33.04835231853452,33.00685430985983,32.964929672966825,32.9225722363703,32.879776794692354,32.83653912027973,32.79285597263821,32.74872510566269,32.70414527264706,32.6591162290624,32.61363873309763,32.741295133493416,-5.8187253379315966e-05,-0.06516972378483388,0.0003770355523329272,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.1.1,318.0,0.05,33.98238222794779,33.94713613233803,33.911858405765095,33.876528039377085,33.84112414182358,33.80562598588898,33.77001305475955,33.73426508782095,33.698362125883996,33.66228455573773,33.62601315393041,33.589529129680606,33.55281416682272,33.515850464693166,33.47862077786599,33.44110845464935,33.40329747425663,33.36517248256934,33.326718826411984,33.28792258626222,33.248770607323344,33.209250528889605,33.169350811938855,33.129060764890745,33.08837056747308,33.047271292642876,33.00575492651318,32.963814386241104,32.92144353583711,32.878637199860236,32.83539117496859,32.79170223929933,32.74756815965717,32.702987696495356,32.65796060667793,32.612487644017236,32.74013808246354,-5.785255149390878e-05,-0.06479485767317783,0.000374866111656047,,34.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
